Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
304,9091990.3897,9120462.2188,28471.8291,3000,7.8674,9.4906,0.0537,20
305,9120462.2188,9153554.7478,33092.5290,3000,8.2896,11.0308,-0.0935,20
306,9153554.7478,9180715.0563,27160.3085,3000,7.5150,9.0534,0.1046,20
307,9180715.0563,9210833.3473,30118.2910,3000,8.3007,10.0394,-0.0039,20
308,9210833.3473,9241955.0005,31121.6532,3000,8.2681,10.3739,-0.0360,20
309,9241955.0005,9271589.1217,29634.1213,3000,7.9701,9.8780,0.0123,20
310,9271589.1217,9301050.7282,29461.6064,3000,8.0685,9.8205,0.0183,20
311,9301050.7282,9334073.2652,33022.5371,3000,8.2159,11.0075,-0.0915,20
312,9334073.2652,9361490.4234,27417.1582,3000,7.4639,9.1391,0.0942,20
313,9361490.4234,9392044.1057,30553.6823,3000,8.1671,10.1846,-0.0181,20
314,9392044.1057,9423302.8726,31258.7669,3000,8.0191,10.4196,-0.0403,20
315,9423302.8726,9450826.2640,27523.3914,3000,7.6961,9.1745,0.0900,20
316,9450826.2640,9482204.8255,31378.5615,3000,8.3887,10.4595,-0.0439,20
317,9482204.8255,9510756.3790,28551.5534,3000,8.0201,9.5172,0.0507,20
318,9510756.3790,9540902.9978,30146.6189,3000,8.4270,10.0489,-0.0049,20
319,9540902.9978,9572236.1246,31333.1268,3000,8.3860,10.4444,-0.0425,20
320,9572236.1246,9601147.4196,28911.2950,3000,8.0292,9.6371,0.0377,20
321,9601147.4196,9631973.0541,30825.6345,3000,8.3316,10.2752,-0.0268,20
