Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
257,4137087.3185,4165909.7860,28822.4675,3000,8.0922,9.6075,0.0409,10000
258,4165909.7860,4194595.0559,28685.2699,3000,8.4228,9.5618,0.0458,10000
259,4194595.0559,4223801.8487,29206.7928,3000,8.8089,9.7356,0.0272,10000
260,4223801.8487,4255880.7786,32078.9299,3000,9.0481,10.6930,-0.0500,10000
261,4255880.7786,4286574.6577,30693.8791,3000,8.5957,10.2313,-0.0226,10000
262,4286574.6577,4319295.1752,32720.5175,3000,8.4014,10.9068,-0.0500,10000
263,4319295.1752,4346852.0923,27556.9171,3000,7.9813,9.1856,0.0500,10000
264,4346852.0923,4376347.9330,29495.8406,3000,8.3804,9.8319,0.0171,10000
265,4376347.9330,4406484.5128,30136.5798,3000,8.5236,10.0455,-0.0045,10000
266,4406484.5128,4436890.4204,30405.9076,3000,8.4850,10.1353,-0.0133,10000
267,4436890.4204,4468670.2866,31779.8662,3000,8.3717,10.5933,-0.0500,10000
268,4468670.2866,4496927.2613,28256.9746,3000,7.9531,9.4190,0.0500,10000
269,4496927.2613,4527530.1558,30602.8945,3000,8.3508,10.2010,-0.0197,10000
270,4527530.1558,4556952.0118,29421.8560,3000,8.1863,9.8073,0.0197,10000
271,4556952.0118,4585955.2693,29003.2575,3000,8.3471,9.6678,0.0344,10000
272,4585955.2693,4617955.9766,32000.7073,3000,8.6340,10.6669,-0.0500,10000
273,4617955.9766,4646177.0097,28221.0331,3000,8.2023,9.4070,0.0500,10000
274,4646177.0097,4676745.4901,30568.4804,3000,8.6124,10.1895,-0.0186,10000
275,4676745.4901,4707439.6809,30694.1908,3000,8.4522,10.2314,-0.0226,10000
276,4707439.6809,4738080.0123,30640.3314,3000,8.2611,10.2134,-0.0209,10000
277,4738080.0123,4766595.3209,28515.3086,3000,8.0884,9.5051,0.0500,10000
278,4766595.3209,4796149.1967,29553.8757,3000,8.4929,9.8513,0.0151,10000
279,4796149.1967,4827668.2747,31519.0780,3000,8.6211,10.5064,-0.0482,10000
280,4827668.2747,4855845.7369,28177.4622,3000,8.2056,9.3925,0.0500,10000
281,4855845.7369,4884704.9114,28859.1745,3000,8.6158,9.6197,0.0395,10000
282,4884704.9114,4916604.2208,31899.3095,3000,8.9564,10.6331,-0.0500,10000
283,4916604.2208,4946254.1722,29649.9514,3000,8.5086,9.8833,0.0118,10000
284,4946254.1722,4976541.7925,30287.6202,3000,8.6091,10.0959,-0.0095,10000
285,4976541.7925,5007901.8044,31360.0119,3000,8.5273,10.4533,-0.0434,10000
286,5007901.8044,5036819.1996,28917.3952,3000,8.1575,9.6391,0.0374,10000
287,5036819.1996,5068299.6485,31480.4488,3000,8.4629,10.4935,-0.0470,10000
288,5068299.6485,5096815.6398,28515.9913,3000,8.0649,9.5053,0.0500,10000
289,5096815.6398,5127016.2696,30200.6297,3000,8.4682,10.0669,-0.0066,10000
290,5127016.2696,5155574.6368,28558.3672,3000,8.4119,9.5195,0.0500,10000
291,5155574.6368,5188529.2383,32954.6015,3000,8.8325,10.9849,-0.0500,10000
292,5188529.2383,5217301.6702,28772.4319,3000,8.3909,9.5908,0.0427,10000
293,5217301.6702,5249278.4250,31976.7548,3000,8.7489,10.6589,-0.0500,10000
294,5249278.4250,5278896.4225,29617.9974,3000,8.3114,9.8727,0.0129,10000
295,5278896.4225,5307476.8843,28580.4618,3000,8.4186,9.5268,0.0497,10000
296,5307476.8843,5339173.1077,31696.2234,3000,8.8368,10.5654,-0.0500,10000
297,5339173.1077,5368494.7851,29321.6774,3000,8.3949,9.7739,0.0231,10000
298,5368494.7851,5399139.1883,30644.4031,3000,8.5891,10.2148,-0.0210,10000
299,5399139.1883,5428634.5188,29495.3305,3000,8.4085,9.8318,0.0171,10000
300,5428634.5188,5460696.9002,32062.3814,3000,8.5524,10.6875,-0.0500,10000
301,5460696.9002,5489532.5041,28835.6038,3000,8.1248,9.6119,0.0404,10000
302,5489532.5041,5519896.2962,30363.7921,3000,8.4528,10.1213,-0.0120,10000
303,5519896.2962,5550345.8416,30449.5453,3000,8.3516,10.1498,-0.0148,10000
304,5550345.8416,5579056.5080,28710.6664,3000,8.2283,9.5702,0.0449,10000
305,5579056.5080,5610901.0795,31844.5715,3000,8.5978,10.6149,-0.0500,10000
306,5610901.0795,5639205.2652,28304.1857,3000,8.1679,9.4347,0.0500,10000
307,5639205.2652,5669480.7117,30275.4465,3000,8.5763,10.0918,-0.0091,10000
