Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
293,8499292.0310,8531268.7858,31976.7548,3000,8.7489,10.6589,-0.0618,10000
294,8531268.7858,8560518.3200,29249.5342,3000,8.2080,9.7498,0.0257,10000
295,8560518.3200,8589098.7818,28580.4618,3000,8.4186,9.5268,0.0497,10000
296,8589098.7818,8620795.0052,31696.2234,3000,8.8368,10.5654,-0.0535,10000
297,8620795.0052,8650008.1925,29213.1872,3000,8.3639,9.7377,0.0269,10000
298,8650008.1925,8680652.5956,30644.4031,3000,8.5891,10.2148,-0.0210,10000
299,8680652.5956,8710147.9261,29495.3305,3000,8.4085,9.8318,0.0171,10000
300,8710147.9261,8742210.3076,32062.3814,3000,8.5524,10.6875,-0.0643,10000
301,8742210.3076,8770611.1304,28400.8229,3000,8.0023,9.4669,0.0563,10000
302,8770611.1304,8800974.9226,30363.7921,3000,8.4528,10.1213,-0.0120,10000
303,8800974.9226,8831424.4679,30449.5453,3000,8.3516,10.1498,-0.0148,10000
304,8831424.4679,8860135.1344,28710.6664,3000,8.2283,9.5702,0.0449,10000
305,8860135.1344,8891979.7059,31844.5715,3000,8.5978,10.6149,-0.0579,10000
306,8891979.7059,8920047.7988,28068.0929,3000,8.0998,9.3560,0.0688,10000
307,8920047.7988,8950609.1003,30561.3016,3000,8.6573,10.1871,-0.0184,10000
308,8950609.1003,8981898.7943,31289.6939,3000,8.4983,10.4299,-0.0412,10000
309,8981898.7943,9010821.6833,28922.8891,3000,8.1480,9.6410,0.0372,10000
310,9010821.6833,9041659.8692,30838.1859,3000,8.4514,10.2794,-0.0272,10000
311,9041659.8692,9072391.4217,30731.5525,3000,8.2217,10.2439,-0.0238,10000
312,9072391.4217,9101747.7646,29356.3429,3000,8.0260,9.7854,0.0219,10000
313,9101747.7646,9131062.0277,29314.2631,3000,8.2020,9.7714,0.0234,10000
314,9131062.0277,9161694.5736,30632.5459,3000,8.3938,10.2108,-0.0206,10000
