Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
305,4334062.2650,4365038.0902,30975.8252,3000,6.3413,10.3253,-0.0315,100000
306,4365038.0902,4390392.9951,25354.9049,3000,6.1415,8.4516,0.0500,100000
307,4390392.9951,4420555.2936,30162.2985,3000,6.4486,10.0541,-0.0054,100000
308,4420555.2936,4451132.3617,30577.0681,3000,6.4139,10.1924,-0.0189,100000
309,4451132.3617,4481299.1715,30166.8098,3000,6.2929,10.0556,-0.0055,100000
310,4481299.1715,4509025.0252,27725.8536,3000,6.2581,9.2420,0.0500,100000
311,4509025.0252,4543686.9056,34661.8805,3000,6.5710,11.5540,-0.0500,100000
312,4543686.9056,4573593.3701,29906.4645,3000,6.2424,9.9688,0.0031,100000
313,4573593.3701,4603678.5410,30085.1708,3000,6.2619,10.0284,-0.0028,100000
314,4603678.5410,4637579.5797,33901.0387,3000,6.2442,11.3003,-0.0500,100000
315,4637579.5797,4664506.0108,26926.4311,3000,5.9320,8.9755,0.0500,100000
316,4664506.0108,4697495.6273,32989.6165,3000,6.2286,10.9965,-0.0500,100000
317,4697495.6273,4725478.7130,27983.0857,3000,5.9172,9.3277,0.0500,100000
318,4725478.7130,4753205.4675,27726.7545,3000,6.2130,9.2423,0.0500,100000
319,4753205.4675,4787112.0484,33906.5809,3000,6.5237,11.3022,-0.0500,100000
320,4787112.0484,4815766.5565,28654.5081,3000,6.1975,9.5515,0.0470,100000
321,4815766.5565,4847792.2886,32025.7321,3000,6.4885,10.6752,-0.0500,100000
322,4847792.2886,4877764.9112,29972.6226,3000,6.1641,9.9909,0.0009,100000
323,4877764.9112,4904037.0221,26272.1109,3000,6.1697,8.7574,0.0500,100000
324,4904037.0221,4939221.2564,35184.2343,3000,6.4782,11.7281,-0.0500,100000
325,4939221.2564,4965968.8282,26747.5718,3000,6.1543,8.9159,0.0500,100000
326,4965968.8282,4993984.9198,28016.0916,3000,6.4620,9.3387,0.0500,100000
327,4993984.9198,5026968.1428,32983.2231,3000,6.7851,10.9944,-0.0500,100000
328,5026968.1428,5055763.2953,28795.1525,3000,6.4458,9.5984,0.0418,100000
